video_id,count
842,497155
1311,1950726
2917,49
2605,98531
2637,979775
542,320327
992,899
569,118794
130,2515353
2459,1824206
2830,653600
1527,3543012
699,2086669
2938,7893
2467,149331
2106,1389024
2584,122790
1793,382064
1943,199921
1784,27
2761,1222076
1105,2824
1567,157
829,259
2657,16
1681,198
685,23311
2363,2607
646,403645
55,216332
231,49064
656,139
2427,2808839
2131,570724
2792,29900
797,167
1957,275598
2448,1394049
2291,16545
2774,2274380
1180,173857
2922,2725540
2226,426695
1771,1478448
1078,560904
810,157152
964,368794
1530,200718
315,1550975
2137,2742526
1114,2692524
2359,99340
371,182393
142,30249
1889,1694710
2743,1976741
639,78082
265,176
1123,33580
2983,214
2,1737125
1002,637281
1108,785862
1008,2149292
1162,36904
1170,616879
2081,558895
1184,63254
2421,1287834
1353,180080
2312,91037
623,12293
2336,11321
1547,182743
1529,246919
1686,2381299
1231,73
294,113043
597,2525674
27,424806
2466,315
4,2474228
1563,49425
634,41437
511,144321
1222,238
2407,484785
2352,77732
508,56
2451,3870
1825,51401
1233,48365
2103,140
2188,323185
738,169228
695,917250
1646,1041312
214,2204702
286,151364
2442,92911
2621,3146906
1461,98
482,177
2466,286
2347,70336
2345,688797
1811,15
1527,3172779
2551,33166
1483,109804
1942,240452
1768,107792
908,16782
1115,17838
931,1335558
1054,23624
2511,1252883
2663,1087
1321,38401
1549,2602853
2369,1787389
82,361
2995,596502
1001,455775
2277,38124
994,150059
112,32636
315,1935664
1142,221087
2993,532825
326,1914567
305,680071
2870,5099
1945,449262
1301,190429
900,241872
506,2824926
2904,119264
2645,1847276
1402,87092
2910,271071
1298,43985
1518,44
674,14088
110,15002
1834,323463
28,8870
1149,148
1081,13621
657,2241938
2027,1242802
2585,686900
1313,2551943
2523,45895
985,197
1379,271457
2229,2627245
187,28875
233,56
92,16
1242,1113180
2448,1417641
1147,16758
474,75181
1892,1207495
1151,661
2867,43
1756,501316
1931,7747
2582,14607
2528,2483386
438,94489
553,202
961,668556
2710,3025303
1643,717644
1324,140757
2106,1555234
2702,22257
538,4370
2243,2128709
964,478419
617,51430
943,226
2759,1323785
2508,433275
1011,2752547
1973,197046
2756,113791
1331,1299764
2093,2464539
1466,52051
1152,2776314
1099,429286
296,110855
1885,911761
2272,44056
2321,758106
2052,196937
1757,578
2781,36
1011,2524070
2477,201
1344,647348
1888,105
768,1077889
1054,4653
2584,160664
1332,225721
1080,182
332,94779
1511,109246
213,80715
2610,186676
1827,1616254
2798,52637
325,966575
2584,864323
1703,74323
698,2162080
2679,311167
1318,199
874,171
1077,36194
592,135325
2348,175641
48,1448498
728,1022822
2159,58713
806,478810
1140,265939
2069,73
451,138
2142,278365
2238,100389
1341,50
2318,2427222
2747,62386
583,70
448,79127
782,218351
842,543195
1179,228769
1809,342528
2384,143372
2614,2592370
2579,186765
2345,740812
2924,7288
2149,1131116
2152,69937
1508,176
1812,181824
580,897328
2395,2150978
2819,106
804,11657
2060,169
1274,4340
1046,6606
1303,330560
1793,29255
1277,1016436
1772,2823082
2547,859667
1288,2331816
2665,2232648
111,97431
2550,1800788
282,238689
2616,31143
1860,57301
1387,1896336
2696,81541
927,2292778
1428,66726
908,15280
2200,27943
1053,22207
2675,102845
2355,3167536
350,1496
2198,67196
1331,1031833
765,1142869
1459,76393
807,3295578
2118,2778399
1213,1558
1308,203
205,104
867,159956
1962,14878
1514,618617
46,2084129
2077,862425
733,224653
1838,61235
66,326136
1826,625072
2658,56
1713,553593
1292,86
2752,530798
417,124260
1263,129385
2552,369477
1809,187091
1446,1866076
861,997417
2467,173337
1029,288858
1777,1678976
377,810894
2607,121390
2130,942
42,1388554
609,270
567,20263
1864,2901482
1746,216585
488,417507
2381,72035
1674,1117616
96,1650505
224,196
228,779
2200,21886
679,47317
2183,712837
791,365996
648,65089
282,296561
1653,624461
1499,2753641
1679,460559
617,713
2390,1703
1537,88
1469,1123083
1819,1296444
2219,11071
346,641364
2345,653052
1018,80
710,4400
715,2365655
350,13182
2072,200
1110,266
2634,1212006
573,56
1137,1352635
72,86403
2183,806176
1019,1202163
1099,442350
1310,2294234
1613,3093366
1084,776006
1690,932082
2186,99057
878,1529295
2649,187584
2224,1056825
1692,2663697
2489,552201
2448,1490787
935,1921558
2865,1222630
2945,362076
2081,530093
2679,264066
715,2641028
2015,1418051
2664,4764
757,1378358
1120,41229
1772,2823080
1485,14693
2769,439108
795,29384
1549,2217652
1423,1111410
600,221
1378,55683
2752,659446
2399,981406
1371,1023826
2826,525884
302,11412
2924,22725
1597,149481
2979,4984
38,139
517,350478
1978,8897
1211,2397856
387,348484
2279,615108
168,117
434,470191
2557,354749
1290,2245246
973,1878802
469,639521
2498,620660
2955,2228848
56,295788
1701,397418
1910,325838
2136,1857080
1527,3406849
695,973000
2382,510241
79,93766
1656,1841
2776,298663
1115,2575
1206,126954
2339,30820
124,428586
1261,2483178
886,187748
78,94
830,314458
1604,604162
1081,241
2387,1970892
325,896726
300,407292
1700,1660521
2754,26496
1846,106881
1363,541447
537,181
45,139416
2951,378351
1290,2086809
758,18795
2977,454935
1922,908988
1982,613529
1026,47821
1475,98
669,24476
1673,149175
2905,4351714
69,399136
1894,1630889
455,2675928
2494,2116798
602,131113
586,258
1455,1181
2586,6667
1408,5
2524,1039
1071,138181
2871,386094
791,164644
2030,36678
1439,22531
244,2675650
2411,1265874
440,124084
2827,1074261
1444,62442
2997,1645867
2672,2116073
1417,848572
2381,23688
2207,73832
2218,1025988
2536,1069717
2326,608240
1566,203
500,18
2929,66265
1908,146
1383,97012
2828,521824
637,524
1113,1326045
555,603139
348,1503449
1537,103
1288,2522201
1195,149
2001,5516
29,126183
1900,759
1553,141
1484,7978
2056,2050532
957,6892
1734,2309587
2227,78895
625,40055
813,68458
1036,7473
1340,1153982
891,3805679
1265,2235671
1506,364870
2342,2342358
1818,3055170
490,20
1916,37980
2499,994493
2433,282589
1682,1792275
2737,1207247
2922,2370816
270,8202
1774,40
1830,748287
145,41636
1341,47
304,516751
1821,2441
362,11871
468,178252
1604,99514
2156,222275
571,87
160,538616
2882,88593
1281,13577
1881,137128
2242,110750
2981,109238
1037,211
52,2039649
1574,106
1109,801519
1320,1325274
565,79
1298,66591
2224,975418
445,822
2818,396
384,2303081
220,998900
853,868563
1364,99079
178,182614
1725,2826678
1985,336792
938,156754
199,3146201
409,501070
1180,283556
1761,3321252
770,349588
2554,1328576
2504,1849187
2290,75256
2493,2067219
1539,1898872
824,392181
1499,2414153
2013,264704
1243,62
2524,25777
2425,139677
1029,344067
1303,365765
41,466129
1549,2220292
1812,140155
1008,1997645
2002,63552
1141,3656930
1574,342
1221,248
1352,71109
1078,509356
2075,1639661
2450,1718902
243,31276
785,41
1874,22612
1099,453561
389,237
660,158277
834,3609066
1369,1159077
2042,2186700
1344,665626
2707,3253553
1800,1133263
2237,809750
635,117890
548,532376
489,28494
2798,36489
640,160
1884,87194
1996,1383
980,1369165
113,1681806
891,3367094
739,33
1764,182582
2347,71039
906,200
1572,1341885
2210,2419672
1939,248367
2933,2612269
2665,2074166
1018,73
492,1031016
764,148955
2567,428602
692,3848415
2973,24627
1606,458361
1550,6340
1347,12258
867,198065
2648,80692
1849,446667
2662,131
2344,2890838
1945,1235749
2104,607
1247,1928
501,858833
1028,167760
2233,792126
556,22601
1268,266634
882,163
2477,211
2354,76020
1112,307747
779,1733773
1005,1670959
2081,664403
42,1444290
802,70240
694,181959
1690,1037621
1367,235
1037,212
726,474724
4,2553866
380,78654
180,287650
1984,17041
2628,3263424
971,1939792
2553,122
2534,738
1863,147
659,243313
862,78
2454,147
1417,918712
1842,5305
1407,16737
2849,249488
1091,472422
2054,235
2682,570379
590,3624262
2906,678348
1173,116440
1844,7945
2705,77131
265,139
1814,160
2258,1973929
1018,69
2790,46327
1886,4291
86,540
1748,201393
356,462024
2625,587
1564,39
918,21272
1969,7428
285,183803
1311,2130106
502,4782
771,831521
563,140
2153,37445
1212,665588
2074,1696244
1426,86
206,291303
496,28171
613,99862
1857,119639
1783,1370
2935,49746
1858,768
1035,71
2051,2609444
1489,1520592
2482,2687710
2800,98
1291,1646725
1754,6301
2236,679071
2175,859637
1287,1596870
1581,2093453
312,2353702
1337,67539
2915,1396509
376,752
1535,2720007
1308,173
1158,218
2180,347317
125,214214
259,1629
522,152051
2573,21112
1575,628625
1132,19
2978,1006026
864,115
481,181653
2278,765010
285,346510
512,2040
2242,36903
2066,1442160
2171,236984
366,409
1943,983520
1379,241633
1990,19
1867,1483943
2712,37068
2776,117062
1428,44950
561,15336
2880,54336
903,6
713,5981
1841,3192258
763,291923
1930,18777
2704,971364
1837,7261
2811,575022
1478,94468
1201,177
2762,226
602,122873
1282,2536095
704,45195
2393,138
875,1200589
34,255
400,49
1548,1251123
2893,255659
2524,1629
1206,57257
2769,509358
2171,234167
977,268
2628,3063909
2014,1467678
227,80307
330,151641
487,1651603
2915,815032
2564,2755906
366,923
2284,667705
2834,330328
1414,357
2993,312431
991,179562
2593,829236
1210,198
1204,237
1435,839
747,353741
2265,166767
1928,1012564
97,476666
2517,29587
1277,959832
1661,75
828,394722
2980,134750
1366,453803
418,120738
1010,5335
1613,2629557
454,177
896,150104
746,1047332
2772,1742915
936,438353
550,57572
949,497713
2029,195
1073,428338
1462,51
2349,382433
1017,3235
665,103133
785,40
2254,38782
1120,247422
1878,1132496
2234,20988
364,64773
2560,136888
2856,194
317,11096
999,244474
2606,2246878
634,23659
2576,429459
2584,301634
2233,1727498
2924,97338
2255,38228
2804,72366
2273,113739
1996,302
541,44
2509,242672
2817,26012
2910,230593
2428,3010
647,21975
2116,2811476
1738,597945
1586,768303
131,336273
456,450796
2220,83928
1482,82916
1336,32
1702,383781
2967,365129
458,1152314
1495,60798
1211,2248713
1901,1763150
1186,68
2003,484836
520,21
2719,255997
2056,1639561
1449,808800
2974,98663
2478,22616
922,564520
1075,1633206
3000,131871
2554,1467511
2714,1684269
575,1712
80,1578537
1438,1701068
1265,2615929
1338,1515937
2311,1325453
1859,305502
1610,2802593
2404,761971
2224,1028793
2372,1056067
1762,325185
1581,1875965
446,360459
988,62
1277,990617
285,119060
1185,1744598
95,2702981
1914,2933019
106,149330
879,42
911,289
1017,188781
1877,699942
55,187916
2170,2751636
13,113500
2207,55603
1248,4051073
2674,333358
2664,12690
499,1814238
2562,17795
2858,330590
22,211
432,3833
2259,36317
855,110077
2547,263937
1817,1404027
2322,2612620
1622,958235
2963,1454044
2651,326268
995,33894
1925,230776
1008,1987764
840,5851
1596,178490
1746,231098
1085,1542599
324,220397
2742,233365
605,449055
1330,1563
1371,920334
2723,132117
2105,63844
684,8200
2277,16296
2082,237030
747,435087
2514,384489
1287,1448345
2020,351
1243,56
1521,30646
2416,25096
2542,554544
194,211062
2420,5797
884,1649908
1200,1267173
313,2557134
2537,113
2844,2578528
1610,2562353
1243,61
498,405041
36,3352559
1006,346630
1270,277
1328,27960
293,2749
833,700794
2824,598909
423,619864
2974,394514
2812,1725252
2008,336604
1936,2260495
317,5971
314,32320
1840,2376172
1437,950070
1111,29440
1000,36015
88,722297
1890,307405
2673,1228968
2443,424
2202,2285331
701,684
1699,9792
2070,116211
933,37944
1414,277
2717,745068
2980,262028
2234,1235
1758,1179529
484,173
1908,193
2628,2956857
702,623076
1073,134659
1740,370911
258,32254
1934,172
1998,1438202
1195,136
2208,143
1400,399
1827,1272370
2629,625635
2824,633641
546,1644124
1354,1366172
1100,994740
2356,546234
213,21590
365,245950
295,364635
2703,268973
1494,1826499
441,1261552
176,10
415,2942940
1993,24
2026,86179
877,76744
124,422819
61,2655215
466,2741057
1874,128154
546,1587988
486,150913
1518,56
1111,59278
763,112120
607,2985439
1393,311
11,238145
1754,14725
2019,2594669
2731,26711
2307,355666
2613,175973
1669,1607313
2847,317721
1741,115
19,96
263,60392
2665,2218394
326,2016600
2933,2502495
1772,2876543
2505,314628
1796,7605
1359,2089343
1698,2095105
1732,44018
1901,1708626
2760,393967
148,19347
1529,237303
2908,335
1239,8
899,226835
1816,43
1134,1908839
1494,1580750
1140,277280
2506,233157
2653,73735
2383,282547
2411,192053
2025,2043
2107,1929405
229,2227507
2473,641503
2235,3448192
1284,3874493
490,39
1693,136
2414,338
105,768
625,1896
1989,119214
2627,591656
14,1938324
2108,273589
1604,214434
998,53717
1726,900358
1903,64
314,79796
2982,1683732
474,31638
904,9157
1528,143
2376,2690973
2231,527142
135,199976
1480,4109917
1638,1231224
1637,499426
223,132433
2870,40874
744,2525526
1867,1300026
2007,4
1340,992971
790,18
1539,1766320
294,90176
2737,1800878
560,180
2093,1944274
385,285465
258,14031
1914,2589917
187,13378
1108,646052
648,615330
2696,52361
781,1824575
240,13018
587,3173990
1077,148566
1076,3630199
1258,85744
2264,166
159,2514
72,50577
1930,3951
2752,303181
2124,1682693
1896,110
1622,952858
541,40
1925,415982
2480,13907
1289,2794
1246,151
1814,174
1686,55662
2485,1362122
56,511154
592,231930
887,1137778
153,280973
288,96820
2980,68393
1751,307
2878,109039
1020,605395
2415,523547
310,316404
2134,4140
2635,1030
358,207655
2246,44
2315,44
1179,534622
1625,2338965
1554,529799
1199,410250
2553,122
2826,339402
2599,64414
1274,20247
2899,647496
2876,528139
2197,134667
1022,19
1988,52963
938,3679
48,1678754
113,1622482
2189,120161
651,262795
33,282
2128,416225
939,261700
1651,761
324,378824
179,3771718
2409,42
2058,31128
2449,248
1531,247
2416,2826
2657,21
1535,2770194
1925,1121951
2359,17435
1166,48988
2642,37343
1931,8201
1703,61495
522,301541
2296,129
120,1263357
914,494608
3000,131962
149,540585
1293,822561
2169,5231
1301,316841
535,1783
2549,28314
2012,314
1396,107921
291,75305
2456,132
167,199
2774,2051201
2147,1126245
2844,2673622
2762,286
891,3221425
2385,179
2243,2617194
2673,1422240
2328,305081
2667,1077477
2957,134152
1024,1476460
1117,102261
1427,19039
2676,373213
821,1725
2882,348016
340,72
2713,178
1404,16967
2055,2973
1084,160504
1651,1116
150,504097
1865,870728
1734,2256851
841,457
351,171
411,874613
2700,2265
1236,302
2468,214310
2405,1332724
2037,1938524
976,1509501
1763,878370
310,695257
2987,9544
440,71636
510,2608704
1378,75439
2749,164
36,2795977
2150,2396455
1348,2017069
1367,738
1418,1017672
1151,81581
1183,912739
369,1572705
2631,78
2849,526778
2688,4006886
691,207
1583,50456
2401,4340
2528,2109982
2990,437746
437,3777332
2034,142862
409,481136
2346,4243
1260,892821
497,1570113
689,32659
2836,50167
1014,944130
2260,193
1709,274968
2287,1492314
2500,2797513
2204,1273150
1347,32764
2345,699149
2311,1311682
917,39072
2987,33443
2369,1725652
2437,64795
1640,70274
1088,304226
627,1402939
1704,26547
2511,1169052
733,247571
363,2557826
1822,3834421
1599,29872
1778,592794
2662,93
384,2241696
1511,141111
875,1194911
2281,1672814
475,44
1389,188320
520,21
2551,35810
2689,214
2492,1813011
1850,2110902
1096,195621
2123,2611852
1246,172
380,94589
2511,1111089
1973,211458
1043,1051791
1281,100
2975,1843625
1543,119926
1439,33137
2987,29321
463,2223405
1283,4470380
313,1825172
965,643924
2774,2505862
1735,190191
1849,199472
1378,78858
519,1468602
1160,107
1112,75524
2072,184
2703,251079
1031,433910
2548,72
2935,120307
56,1625552
1123,39755
199,2586075
2482,2726980
2099,30252
1332,405114
1895,2620342
2964,4775
688,1221
334,242
2361,67955
6,21895
218,134309
587,3063735
310,724204
679,134883
1123,9410
1590,81913
406,579160
649,208
2326,670142
2008,454671
687,232
2806,529568
1459,18575
2744,1447897
715,2735173
1748,472950
1639,107695
936,203451
700,1521199
1318,213
463,2041636
2512,60376
1174,98
2307,322793
2961,2183409
2939,956642
2435,9137
1880,753007
509,28161
1596,28578
2544,408847
2584,173598
2877,158
1760,311204
2050,1161574
2680,37404
1332,348920
1569,194703
1315,1909744
2961,2106523
1582,102929
1903,79
1791,792963
2066,442951
2514,677006
2013,164280
1252,208885
1513,2344948
1808,2040985
1865,878546
670,3431
646,299067
710,39106
1881,40662
1435,3787
2960,1736
1663,63695
1993,23
738,102304
2071,410357
1810,945610
1847,29
2031,510517
2529,289
1215,58
1485,14297
1268,320029
2342,2200056
94,90646
2350,45881
1304,833440
2751,3194990
2496,1255
544,593897
726,217470
1467,257
1190,214482
491,3684348
541,52
2275,1821654
186,129154
160,345589
1261,2935676
1166,91090
1827,1522949
2742,198904
1852,95
1216,619488
910,314976
2304,165867
50,388
1156,1128057
2649,147122
2000,415660
1039,156
1791,878862
2041,9915
1028,360638
731,696675
1935,224622
2999,3275
9,282
1938,435234
1613,2408267
1914,3058688
1932,1407181
1711,984403
500,21
1444,192901
2533,25251
2350,282127
2455,832441
1851,7585
2156,208193
1297,232
2884,1412184
2584,246949
1507,185163
844,103
1126,101
2990,465540
1051,73
57,203
695,1128007
981,17899
1937,2975982
1993,17
1155,142
1005,1939031
1116,1107439
1712,751823
60,34179
599,479779
700,1668978
1193,143762
2900,239518
2431,1862
684,23252
2613,372490
2382,483200
531,3080184
2993,229380
1341,44
2713,166
1335,1508207
1870,148
1535,2828577
459,220662
1666,718154
2669,2096530
1014,1006778
2131,2539023
1229,111101
99,743495
966,126
1371,825342
2662,104
1671,2742236
1855,1005218
1147,2780
2425,101274
2585,130299
1857,103839
1954,495337
1121,1741406
1716,208325
1988,25949
2070,13238
1625,2120402
1642,2314542
2104,2054
2163,523563
2478,3609
523,92008
325,1030920
2311,1414140
2596,588715
500,19
1591,1220
2689,201
631,2204694
88,796075
1705,149437
1492,519043
488,77808
1524,2010985
2069,61
2227,134596
319,534803
897,97
212,962850
126,59571
420,2017332
1644,1176829
1589,1367619
1804,193897
849,1363833
2733,403811
2262,5734
659,47160
2112,1619867
2688,4192629
2046,2038797
2680,98343
2643,1139303
1573,333
2974,229316
105,157392
1347,9869
88,715761
1570,155916
2792,24900
279,181782
2338,192225
1901,1910993
1924,794634
855,17457
366,265
1667,54
1478,74147
2966,56750
1475,115
2725,97313
2069,71
2855,197
1818,2882538
2480,7836
2043,88200
1311,1968156
2613,337600
1853,98099
2578,289955
863,564412
293,490
2593,628924
1097,2481202
2789,2116983
1084,904022
1045,175
843,3246651
304,249603
1305,2060197
663,1458
2663,659
772,90
987,1762387
2436,220897
1312,825475
637,1117
168,109
366,273
1941,344
2798,51271
1036,1169
1005,1647025
1483,1297218
2223,18688
220,972306
946,181562
300,414900
2482,2839565
1225,850283
897,108
832,215385
225,1980432
2872,109036
1911,80125
956,3589
1154,8630
2438,244721
415,2301727
214,2059453
1961,312735
2182,1993023
484,189
1424,1121860
2009,35463
1898,87836
2045,254
1857,111527
137,164522
2863,213
281,1356095
1095,180611
2422,5892
2083,974333
737,2297827
415,2145812
282,620354
226,368197
2866,1183207
2150,2152423
2640,1216
2420,17036
1955,162
1141,3728531
1093,59283
2775,281033
2925,373034
2933,2449844
1643,326527
2626,4584
2810,1340693
1845,10126
486,104133
1300,2585634
2462,41425
1889,1644654
909,125447
1625,2148352
834,3879747
2920,259
1250,60715
2743,2089769
2066,487307
1099,415586
737,2117449
2278,859761
2411,455754
2309,259887
733,212212
176,10
1611,4404
974,173
2097,189
1796,1894
2530,245045
561,2764
96,1452499
2096,170378
428,158422
573,59
122,679
243,39666
2436,229934
1934,181
2810,1241750
1424,1116898
1122,130
2540,18925
2790,161586
15,12380
2912,336469
958,2961252
2851,274967
2830,491118
1240,168
1041,73328
215,3319307
1866,46279
1815,241835
2471,363939
2551,10077
61,2287707
1871,516449
1623,17
1450,59694
102,1822903
1440,55304
2354,80116
1014,1035905
1784,28
1041,58405
2666,195
2970,181
566,836008
1943,114512
1156,1188497
1285,16292
188,511189
383,68027
2134,21283
1240,160
2236,852291
1760,371822
1599,154078
2728,1675843
163,460032
1131,174711
2117,197
1387,2268026
56,376630
1007,255
455,2347043
413,182898
826,168838
570,13
785,44
1207,979500
766,40
728,1049620
1307,579140
1775,280512
2433,259104
675,2338288
2246,36
317,3246
2379,1275777
2733,67430
1182,2728433
321,392074
615,111
2269,67822
2726,126785
1927,213144
2357,70034
1854,238189
190,93465
1137,1181549
1066,618
459,221524
475,42
2274,702468
1040,208
2800,99
720,526386
182,3469675
612,2330
765,1255156
942,5382
495,2074116
2996,130339
1023,163149
2936,1734646
1391,2128251
494,5299
1799,2286600
605,526495
2150,2609743
533,26336
2070,2805
595,512
2887,763261
586,248
2179,702366
2759,812812
2126,1200275
1477,906887
928,315304
2476,863606
1375,4420
1661,71
2337,9883
2857,119019
223,43350
2670,3145874
209,35297
1917,4861
2149,957805
2759,12341
816,148646
1897,1659914
609,230
2907,61
2176,3106385
2965,540843
2524,78915
1210,171
1189,873
81,91675
2422,43613
2384,413409
2162,83
1288,2374765
711,229
2304,392283
2934,19027
621,187979
2387,445581
1623,19
1855,1666380
2835,14065
1105,86459
1723,3230
1765,3854908
1256,58
1365,157
2695,190752
1702,276902
1581,788680
381,406263
208,1642
539,245
2173,145738
2507,376369
1693,129
1010,4657
2347,68766
675,2335624
2459,1627819
1460,1547093
712,64287
1214,98998
179,3728492
1688,11458
1666,867645
1854,231522
2030,29414
1794,545154
145,39208
2601,287689
358,187071
1295,1161519
1595,1600423
519,1157673
2304,384688
1258,379877
776,2384333
1305,2904392
334,246
1462,49
801,125130
2372,577328
33,287
2521,273
25,87431
931,293147
554,2409854
2925,465666
2654,3464454
2013,145504
738,80589
1850,2411148
2941,577368
2676,726955
2115,2907471
1813,24
1735,182435
2551,4864
1366,377659
265,166
1518,47
1614,257601
2539,80589
1426,81
1064,124
896,171548
1878,816834
2924,20967
1434,1349931
443,2481671
1176,1461
2171,217091
1751,293
844,112
2583,3616
594,231
2828,245547
530,2370179
2440,2140077
626,1943127
1476,9440
2562,12296
2941,612909
2967,321173
1284,5276147
570,21
4,2902037
1833,305207
1391,1978836
2932,269109
230,90924
1315,1762322
1459,175655
800,147914
2980,461513
576,200
408,796232
923,597241
666,1133579
1160,544
1988,46381
3000,89758
197,242191
1180,122763
2772,2029201
1801,588677
2046,363186
1660,1213946
1867,1420114
46,1966277
1006,866444
687,236
2649,238411
604,1900160
2884,1556008
1224,2357317
2348,1000178
813,591160
224,193
71,2054838
2949,356061
955,10620
2308,2470
426,19025
1259,284826
558,48
471,2828
333,76964
2185,775446
2937,1802
2596,653164
396,148
203,1275180
1866,77826
1831,13893
1059,540
2748,121674
1590,95832
1689,160861
2912,740631
667,2821
2274,643468
546,1570175
784,2620172
1876,106239
2964,100876
383,140687
1518,49
2691,251026
2808,836317
970,259
1569,64761
2465,1903079
2193,81
1113,262834
8,2245089
1610,2465968
1602,118
2608,1312027
1081,627
1005,2083762
2402,19495
1159,135507
2562,16213
2782,432906
386,268508
360,1112400
413,47287
1910,306830
505,874485
1652,1670785
522,340609
2366,38879
2424,37
991,202141
545,2932844
2177,716588
1844,2971
2690,2642
106,125760
2111,152961
2417,6618
1725,3313474
2471,66598
302,43590
299,424547
551,248219
1052,361749
745,110668
156,3069
1131,399247
1717,1797145
1164,497419
1627,5023
1257,2314873
2126,1248104
687,186
2812,1533167
1760,970436
1500,648373
2052,190140
228,1847
1251,3243152
1005,1930906
1244,75062
2487,116915
181,1697730
914,265557
727,715479
2773,213441
1901,1864699
2735,24673
2373,135238
284,139
228,176
1894,1578044
2691,202719
1269,256137
1159,578573
33,251
2838,170192
2119,62
1884,424075
1505,127268
1772,3278199
1301,72081
2905,3696996
2721,186985
726,570412
1073,112369
1751,268
195,501715
1495,166726
2593,813566
1813,17
608,200453
2416,11630
109,33946
520,23
2742,192271
973,1948763
1451,268781
1689,45382
884,1504303
2142,161137
595,3485
1907,1728974
532,6760
2381,11338
2521,291
1057,692300
1900,8866
1067,73471
98,110981
1079,260996
2612,215
1189,264
2088,2862
353,61922
2578,269607
311,2224054
1704,1615
932,84489
112,73905
479,1965292
2000,993756
2070,8859
2246,34
1231,71
543,30970
326,1949829
2898,514109
600,249
987,1670188
1212,553981
1898,73419
1623,20
693,574878
1716,756898
755,800464
2647,2683445
1422,2670733
1701,191623
2540,1009323
919,842
1557,169658
1535,2885992
1401,33744
2029,204
1192,902904
1796,21537
2556,167689
1769,14391
2020,232
2842,186073
2429,333
2105,177710
2169,3099
1879,274336
742,1912281
2650,18067
2811,586826
1528,140
1154,297
99,159401
1403,685364
2731,81761
394,36879
1797,54131
2380,58980
1847,31
477,472415
719,2760317
905,50337
1875,2044405
2722,1240937
1972,286839
926,1576919
2944,1441
193,149
2714,1811746
1295,1099099
2622,8242
2033,3147547
207,3229513
1594,54
2512,483449
2519,106
1229,419428
946,296256
2727,163
2380,94719
2863,162
2609,1413
2905,4361875
450,824961
506,2631423
180,318538
2005,244
949,373207
2499,795522
2410,2322453
2729,9272
1769,16230
768,574223
2116,2638349
2783,2180880
29,9118
1258,128646
2034,349427
2296,113
2456,187
933,166992
1309,639
511,1368460
2434,135
1074,4815
151,141627
541,49
2303,20
2218,143964
1384,2821264
2126,1144408
1473,2532781
1129,211
2446,394208
2086,2646503
2394,168418
2225,3756215
2484,23829
2520,51303
2403,385216
2859,598085
1837,17929
83,832671
1223,332360
2409,41
1741,119
1475,100
985,215
160,90317
2658,45
2872,81846
1766,623198
76,139510
2720,2232937
6,20761
2399,1331302
713,26331
493,228894
663,6816
1478,53652
812,1739
1496,12370
2161,498497
2149,515498
580,437241
2286,48852
1664,190765
2400,143063
216,118
2975,1902041
2509,203628
1021,571193
1619,63
318,279244
2660,1054367
565,82
684,48430
1212,206876
2431,89950
2327,3061804
1325,298
2426,12209
1882,39
819,115132
162,19571
1597,152667
357,997768
34,335
2498,550161
2674,337529
1517,2120494
2050,1622330
934,4919
1908,187
227,154199
156,1719
1072,441536
1865,816021
1071,224345
1761,3172129
1642,2392145
1526,176
1209,903900
2572,265443
1504,8
396,187
1987,736
1403,715038
676,140052
137,38831
1530,63023
948,1005
813,473586
1845,37195
645,1885863
1237,732
2480,22577
522,91648
564,229
2945,285658
2370,2046858
2059,1104859
2341,179
753,144334
157,303
246,136
1962,24690
1572,1221484
1557,516187
1493,708438
2481,2456224
1086,990985
1814,178
2668,324161
533,21455
2142,201065
831,226
1864,3107220
269,2342958
2250,41057
2083,189571
407,2177881
2791,268725
775,2174383
1161,1769312
1646,293077
1678,3501096
1634,3032243
1300,3243665
1545,1662800
2239,4985
1942,150764
2512,129637
1120,25503
1278,449775
2542,532191
2106,1724854
735,59620
2106,1867666
2767,333718
1216,197843
1326,90992
1768,330206
1329,4921
1045,174
1734,2597097
1661,81
1405,205513
1470,78307
2316,3122
754,425183
2245,203
377,314364
2404,243104
1241,20912
1446,566893
323,201475
585,58
1219,2278749
1071,514799
1437,38302
2233,2957459
2470,1137
2603,2238521
2214,3136540
1250,53256
1083,154
741,2288597
129,216622
2081,738908
998,56003
2921,1353684
2216,566746
862,80
2654,3525205
1489,499702
2604,307604
2639,1802347
647,71517
2403,87163
983,7926
185,434893
2900,49374
1142,259935
176,9
1988,17758
2129,276
1490,165164
948,5888
1096,309495
1026,70838
2639,2097199
903,14
749,4623
2483,1653
2714,1783576
2671,2567997
1988,9081
1131,232024
2234,45815
1678,4123059
2828,120407
2298,426333
606,173811
1124,751687
193,179
1560,118843
2936,2068036
2448,1415035
2260,170
984,201
75,360647
2454,164
2203,38226
2560,64766
612,74
1864,2799195
1386,2195219
1569,187204
2947,1294
234,326
2888,195936
572,450371
419,518130
2833,419706
108,155089
362,8440
1038,1358617
690,118
1010,1342
868,2272842
35,67804
1249,2147644
746,567173
1988,88980
565,62
1186,62
2848,377231
1223,319867
1997,51688
813,162433
1797,62289
2944,9890
1140,226654
183,28249
1157,696343
2722,380284
2796,128697
2933,2410541
752,1894
2384,292314
1785,921961
697,46715
2380,85006
2342,2259413
574,132657
1663,49242
2317,269463
752,7334
1497,29682
1726,1052215
791,513460
2012,230
1195,136
997,190
360,1331265
437,3335945
2162,81
